distnum,distname,bloc_share,cpc_share,gpc_share,lpc_share,ndp_share,ind_share,bloc_margin,cpc_margin,gpc_margin,lpc_margin,ndp_margin,ind_margin,winner,winnershare,province
59013,Kamloops--Thompson--Cariboo,0.0,35.3,3.6,30.4,30.8,0.0,-35.3,0.0,-31.699999999999996,-4.899999999999999,-4.4999999999999964,-35.3,CPC,35.3,BC
59014,Kelowna--Lake Country,0.0,39.8,0.0,46.2,14.1,0.0,-46.2,-6.400000000000006,-46.2,0.0,-32.1,-46.2,LPC,46.2,BC
59015,Kootenay--Columbia,0.0,36.8,6.5,19.5,37.2,0.0,-37.2,-0.4000000000000057,-30.700000000000003,-17.700000000000003,0.0,-37.2,NDP,37.2,BC
59016,Langley--Aldergrove,0.0,45.6,4.4,36.6,12.5,0.9,-45.6,0.0,-41.2,-9.0,-33.1,-44.7,CPC,45.6,BC
59017,Mission--Matsqui--Fraser Canyon,0.0,34.9,5.1,37.2,20.5,2.0,-37.2,-2.3000000000000043,-32.1,0.0,-16.700000000000003,-35.2,LPC,37.2,BC
59018,Nanaimo--Ladysmith,0.0,23.4,19.8,23.5,33.2,0.2,-33.2,-9.800000000000004,-13.400000000000002,-9.700000000000003,0.0,-33.0,NDP,33.2,BC
59019,New Westminster--Burnaby,0.0,20.0,4.7,29.0,43.5,2.6,-43.5,-23.5,-38.8,-14.5,0.0,-40.9,NDP,43.5,BC
59037,North Island--Powell River,0.0,26.2,8.2,25.5,40.2,0.0,-40.2,-14.000000000000004,-32.0,-14.700000000000003,0.0,-40.2,NDP,40.2,BC
59020,North Okanagan--Shuswap,0.0,39.3,5.2,29.9,25.6,0.0,-39.3,0.0,-34.099999999999994,-9.399999999999999,-13.699999999999996,-39.3,CPC,39.3,BC
59021,North Vancouver,0.0,26.9,8.3,56.7,7.8,0.2,-56.7,-29.800000000000004,-48.400000000000006,0.0,-48.900000000000006,-56.5,LPC,56.7,BC
59022,Pitt Meadows--Maple Ridge,0.0,31.4,4.2,33.9,29.6,0.9,-33.9,-2.5,-29.7,0.0,-4.299999999999997,-33.0,LPC,33.9,BC
59023,Port Moody--Coquitlam,0.0,29.5,3.4,30.9,36.0,0.2,-36.0,-6.5,-32.6,-5.100000000000001,0.0,-35.8,NDP,36.0,BC
59024,Prince George--Peace River--Northern Rockies,0.0,52.5,5.2,24.9,15.5,1.1,-52.5,0.0,-47.3,-27.6,-37.0,-51.4,CPC,52.5,BC
59025,Richmond Centre/Richmond-Centre,0.0,44.2,2.9,41.4,11.5,0.0,-44.2,0.0,-41.300000000000004,-2.8000000000000043,-32.7,-44.2,CPC,44.2,BC
59027,Saanich--Gulf Islands,0.0,19.5,54.4,16.7,9.1,0.4,-54.4,-34.9,0.0,-37.7,-45.3,-54.0,GPC,54.4,BC
59028,Skeena--Bulkley Valley,0.0,24.8,3.6,18.7,51.1,1.8,-51.1,-26.3,-47.5,-32.400000000000006,0.0,-49.300000000000004,NDP,51.1,BC
59029,South Okanagan--West Kootenay/Okanagan-Sud--Kootenay-Ouest,0.0,29.8,4.2,28.1,37.3,0.6,-37.3,-7.4999999999999964,-33.099999999999994,-9.199999999999996,0.0,-36.699999999999996,NDP,37.3,BC
59030,South Surrey--White Rock/Surrey-Sud--White Rock,0.0,44.0,3.4,41.5,10.4,0.5,-44.0,0.0,-40.6,-2.5,-33.6,-43.5,CPC,44.0,BC
59031,Steveston--Richmond East/Steveston--Richmond-Est,0.0,38.5,3.7,45.1,12.1,0.6,-45.1,-6.600000000000001,-41.4,0.0,-33.0,-44.5,LPC,45.1,BC
59032,Surrey Centre/Surrey-Centre,0.0,19.8,3.5,45.1,30.1,1.3,-45.1,-25.3,-41.6,0.0,-15.0,-43.800000000000004,LPC,45.1,BC
59033,Surrey--Newton,0.0,15.7,2.2,56.0,26.1,0.0,-56.0,-40.3,-53.8,0.0,-29.9,-56.0,LPC,56.0,BC
59034,Vancouver Centre/Vancouver-Centre,0.0,16.9,5.8,56.1,20.0,1.1,-56.1,-39.2,-50.300000000000004,0.0,-36.1,-55.0,LPC,56.1,BC
59035,Vancouver East/Vancouver-Est,0.0,10.8,9.2,28.2,49.9,0.9,-49.9,-39.099999999999994,-40.7,-21.7,0.0,-49.0,NDP,49.9,BC
59036,Vancouver Granville,0.0,26.1,3.1,43.9,26.9,0.0,-43.9,-17.799999999999997,-40.8,0.0,-17.0,-43.9,LPC,43.9,BC
59038,Vancouver Kingsway,0.0,21.0,3.3,27.8,45.7,1.0,-45.7,-24.700000000000003,-42.400000000000006,-17.900000000000002,0.0,-44.7,NDP,45.7,BC
59039,Vancouver Quadra,0.0,25.8,4.2,58.7,10.9,0.2,-58.7,-32.900000000000006,-54.5,0.0,-47.800000000000004,-58.5,LPC,58.7,BC
59040,Vancouver South/Vancouver-Sud,0.0,33.9,2.6,48.8,14.0,0.4,-48.8,-14.899999999999999,-46.199999999999996,0.0,-34.8,-48.4,LPC,48.8,BC
59041,Victoria,0.0,11.8,32.9,11.8,42.3,0.7,-42.3,-30.499999999999996,-9.399999999999999,-30.499999999999996,0.0,-41.599999999999994,NDP,42.3,BC
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,0.0,26.2,8.9,54.6,9.9,0.3,-54.6,-28.400000000000002,-45.7,0.0,-44.7,-54.300000000000004,LPC,54.6,BC
60001,Yukon,0.0,24.3,2.6,53.7,19.4,0.0,-53.7,-29.400000000000002,-51.1,0.0,-34.300000000000004,-53.7,LPC,53.7,Yukon
61001,Northwest Territories/Territoires du Nord-Ouest,0.0,18.3,2.8,48.3,30.5,0.0,-48.3,-29.999999999999996,-45.5,0.0,-17.799999999999997,-48.3,LPC,48.3,NWT
62001,Nunavut,0.0,24.8,1.5,47.1,26.6,0.0,-47.1,-22.3,-45.6,0.0,-20.5,-47.1,LPC,47.1,Nunavut
