distnum,distname,bloc_share,cpc_share,gpc_share,lpc_share,ndp_share,ind_share,bloc_margin,cpc_margin,gpc_margin,lpc_margin,ndp_margin,ind_margin,winner,winnershare,province
59025,Richmond Centre,0.0,49.0,6.1,28.5,14.5,1.4,-49.0,0.0,-42.9,-20.5,-34.5,-47.6,CPC,49.0,BC
59026,Esquimalt--Saanich--Sooke,0.0,19.1,26.4,17.9,34.1,0.1,-34.1,-15.0,-7.700000000000003,-16.200000000000003,0.0,-34.0,NDP,34.1,BC
59027,Saanich--Gulf Islands,0.0,20.2,49.1,16.6,12.7,1.4,-49.1,-28.900000000000002,0.0,-32.5,-36.400000000000006,-47.7,GPC,49.1,BC
59028,Skeena--Bulkley Valley,0.0,33.2,7.9,11.6,40.9,2.3,-40.9,-7.699999999999996,-33.0,-29.299999999999997,0.0,-38.6,NDP,40.9,BC
59029,South Okanagan--West Kootenay,0.0,35.2,8.3,17.2,36.4,0.5,-36.4,-1.1999999999999957,-28.099999999999998,-19.2,0.0,-35.9,NDP,36.4,BC
59030,South Surrey--White Rock,0.0,41.9,7.7,37.4,11.6,1.5,-41.9,0.0,-34.199999999999996,-4.5,-30.299999999999997,-40.4,CPC,41.9,BC
59031,Steveston--Richmond East,0.0,41.7,7.1,35.1,15.1,1.1,-41.7,0.0,-34.6,-6.600000000000001,-26.6,-40.6,CPC,41.7,BC
59032,Surrey Centre,0.0,25.4,6.2,37.4,27.5,0.6,-37.4,-12.0,-31.2,0.0,-9.899999999999999,-36.8,LPC,37.4,BC
59033,Surrey--Newton,0.0,21.0,3.2,45.0,29.2,1.6,-45.0,-24.0,-41.8,0.0,-15.8,-43.4,LPC,45.0,BC
59034,Vancouver Centre,0.0,19.3,12.5,42.2,23.7,0.3,-42.2,-22.900000000000002,-29.700000000000003,0.0,-18.500000000000004,-41.900000000000006,LPC,42.2,BC
59035,Vancouver East,0.0,12.1,14.5,18.1,52.6,1.0,-52.6,-40.5,-38.1,-34.5,0.0,-51.6,NDP,52.6,BC
59036,Vancouver Granville,0.0,21.9,5.1,26.6,13.1,0.8,-32.6,-10.700000000000003,-27.5,-6.0,-19.5,-31.8,IND,32.6,BC
59037,North Island--Powell River,0.0,32.6,14.1,13.1,37.9,0.1,-37.9,-5.299999999999997,-23.799999999999997,-24.799999999999997,0.0,-37.8,NDP,37.9,BC
59038,Vancouver Kingsway,0.0,19.9,6.1,23.1,49.1,0.7,-49.1,-29.200000000000003,-43.0,-26.0,0.0,-48.4,NDP,49.1,BC
59039,Vancouver Quadra,0.0,27.7,12.4,43.5,15.1,0.3,-43.5,-15.8,-31.1,0.0,-28.4,-43.2,LPC,43.5,BC
59040,Vancouver South,0.0,33.3,5.7,41.2,18.6,1.2,-41.2,-7.900000000000006,-35.5,0.0,-22.6,-40.0,LPC,41.2,BC
59041,Victoria,0.0,12.6,29.9,22.3,33.2,1.3,-33.2,-20.6,-3.3000000000000043,-10.900000000000002,0.0,-31.900000000000002,NDP,33.2,BC
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,0.0,26.7,22.4,34.9,13.9,1.6,-34.9,-8.2,-12.5,0.0,-21.0,-33.3,LPC,34.9,BC
60001,Yukon,0.0,32.7,10.5,33.5,22.0,1.4,-33.5,-0.7999999999999972,-23.0,0.0,-11.5,-32.1,LPC,33.5,Yukon
61001,Northwest Territories,0.0,25.5,10.6,39.7,22.3,1.8,-39.7,-14.200000000000003,-29.1,0.0,-17.400000000000002,-37.900000000000006,LPC,39.7,NWT
62001,Nunavut,0.0,26.1,2.2,30.9,40.8,0.0,-40.8,-14.699999999999996,-38.599999999999994,-9.899999999999999,0.0,-40.8,NDP,40.8,Nunavut
